Row,Col,Rainfall (mm)
55,105,-99.0
55,106,-99.0
55,107,-99.0
55,108,-99.0
55,109,-99.0
55,110,-99.0
55,111,-99.0
55,112,-99.0
55,113,-99.0
55,114,-99.0
55,115,-99.0
55,116,-99.0
55,117,-99.0
55,118,-99.0
56,0,-99.0
56,1,-99.0
56,2,-99.0
56,3,-99.0
56,4,-99.0
56,5,-99.0
56,6,687.78
56,7,766.13
56,8,828.04
56,9,885.27
56,10,904.3
56,11,883.65
56,12,875.5
56,13,883.21
56,14,819.04
56,15,798.11
56,16,765.94
56,17,-99.0
56,18,-99.0
56,19,727.3
56,20,672.61
56,21,619.08
56,22,585.23
56,23,540.24
56,24,472.52
56,25,427.02
56,26,413.21
56,27,392.97
56,28,408.51
56,29,444.29
56,30,507.23
56,31,554.47
56,32,608.1
56,33,644.43
56,34,636.67
56,35,662.13
56,36,712.98
56,37,741.71
56,38,789.73
56,39,892.68
56,40,968.78
56,41,1074.14
56,42,1163.76
56,43,1242.24
56,44,1293.26
56,45,1300.75
56,46,1302.58
56,47,1307.21
56,48,1316.61
56,49,1279.48
56,50,1392.98
56,51,1367.35
56,52,1339.77
56,53,1346.95
56,54,1333.94
56,55,1292.48
56,56,1349.82
56,57,1344.8
56,58,1340.29
56,59,1320.07
56,60,1284.86
56,61,1280.35
56,62,1257.16
56,63,1277.2
56,64,1366.04
56,65,1437.42
56,66,1445.68
56,67,1442.68
56,68,1453.63
56,69,1545.24
56,70,1666.52
56,71,1795.01
56,72,1878.73
56,73,2001.43
56,74,2011.44
56,75,2085.99
56,76,2246.1
56,77,2372.57
56,78,-99.0
56,79,-99.0
56,80,-99.0
56,81,-99.0
56,82,-99.0
56,83,-99.0
56,84,-99.0
56,85,-99.0
56,86,-99.0
56,87,-99.0
56,88,-99.0
56,89,-99.0
56,90,-99.0
56,91,-99.0
56,92,-99.0
56,93,-99.0
56,94,-99.0
56,95,-99.0
56,96,-99.0
56,97,-99.0
56,98,-99.0
56,99,-99.0
56,100,-99.0
56,101,-99.0
56,102,-99.0
56,103,-99.0
56,104,-99.0
56,105,-99.0
56,106,-99.0
56,107,-99.0
56,108,-99.0
56,109,-99.0
56,110,-99.0
56,111,-99.0
56,112,-99.0
56,113,-99.0
56,114,-99.0
56,115,-99.0
56,116,-99.0
56,117,-99.0
56,118,-99.0
57,0,-99.0
57,1,-99.0
57,2,-99.0
57,3,-99.0
57,4,-99.0
57,5,-99.0
57,6,-99.0
57,7,749.96
57,8,802.79
57,9,870.73
57,10,870.83
57,11,873.96
57,12,897.56
57,13,875.74
57,14,810.17
57,15,780.04
57,16,772.18
57,17,-99.0
57,18,811.35
57,19,767.94
57,20,706.8
57,21,615.25
57,22,582.99
57,23,524.63
57,24,473.4
57,25,422.91
57,26,388.28
57,27,368.74
57,28,406.42
57,29,433.06
57,30,478.88
57,31,530.45
57,32,601.38
57,33,619.53
57,34,635.08
57,35,656.26
57,36,735.43
57,37,782.95
57,38,862.75
57,39,979.89
57,40,1058.29
57,41,1137.34
57,42,1196.56
57,43,1265.46
57,44,1271.62
57,45,1299.6
57,46,1314.25
57,47,1317.08
57,48,1314.26
57,49,1315.15
57,50,1358.19
57,51,1331.37
57,52,1325.33
57,53,1316.45
57,54,1293.68
57,55,1278.3
57,56,1297.04
57,57,1337.03
57,58,1335.45
57,59,1318.64
57,60,1337.4
57,61,1344.92
57,62,1367.77
57,63,1396.73
57,64,1456.48
57,65,1501.07
57,66,1532.89
57,67,1542.74
57,68,1603.13
57,69,1683.58
57,70,1809.84
57,71,1931.73
57,72,2027.25
57,73,2064.1
57,74,2181.62
57,75,2282.78
57,76,-99.0
57,77,-99.0
57,78,-99.0
57,79,-99.0
57,80,-99.0
57,81,-99.0
57,82,-99.0
57,83,-99.0
57,84,-99.0
57,85,-99.0
57,86,-99.0
57,87,-99.0
57,88,-99.0
57,89,-99.0
57,90,-99.0
57,91,-99.0
57,92,-99.0
57,93,-99.0
57,94,-99.0
57,95,-99.0
57,96,-99.0
57,97,-99.0
57,98,-99.0
57,99,-99.0
57,100,-99.0
57,101,-99.0
57,102,-99.0
57,103,-99.0
57,104,-99.0
57,105,-99.0
57,106,-99.0
57,107,-99.0
57,108,-99.0
57,109,-99.0
57,110,-99.0
57,111,-99.0
57,112,-99.0
57,113,-99.0
57,114,-99.0
57,115,-99.0
57,116,-99.0
57,117,-99.0
57,118,-99.0
58,0,-99.0
58,1,-99.0
58,2,-99.0
58,3,-99.0
58,4,-99.0
58,5,-99.0
58,6,-99.0
58,7,-99.0
58,8,855.55
58,9,879.63
58,10,904.3
58,11,939.98
58,12,916.51
58,13,927.29
58,14,885.92
58,15,879.25
58,16,-99.0
58,17,-99.0
58,18,891.51
58,19,873.27
58,20,789.78
58,21,709.21
58,22,613.23
58,23,514.6
58,24,444.33
58,25,417.07
58,26,383.78
58,27,407.16
58,28,427.78
58,29,441.39
58,30,473.77
58,31,551.79
58,32,596.75
58,33,609.72
58,34,692.05
58,35,767.81
58,36,825.18
58,37,880.26
58,38,950.83
58,39,1044.58
58,40,1150.24
58,41,1182.56
58,42,1226.91
58,43,1255.11
58,44,1296.76
58,45,1334.61
58,46,1332.27
58,47,1330.32
58,48,1304.08
58,49,1258.44
58,50,1288.43
58,51,1244.81
58,52,1227.02
58,53,1228.94
58,54,1230.41
58,55,1227.58
58,56,1246.49
58,57,1289.12
58,58,1314.09
58,59,1335.12
58,60,1382.26
58,61,1387.53
58,62,1429.89
58,63,1522.39
58,64,1517.03
58,65,1598.98
58,66,1666.95
58,67,1722.24
58,68,1732.97
58,69,1811.19
58,70,1884.4
58,71,2028.91
58,72,2124.41
58,73,2166.24
58,74,2271.54
58,75,-99.0
58,76,-99.0
58,77,-99.0
58,78,-99.0
58,79,-99.0
58,80,-99.0
58,81,-99.0
58,82,-99.0
58,83,-99.0
58,84,-99.0
58,85,-99.0
58,86,-99.0
58,87,-99.0
58,88,-99.0
58,89,-99.0
58,90,-99.0
58,91,-99.0
58,92,-99.0
58,93,-99.0
58,94,-99.0
58,95,-99.0
58,96,-99.0
58,97,-99.0
58,98,-99.0
58,99,-99.0
58,100,-99.0
58,101,-99.0
58,102,-99.0
58,103,-99.0
58,104,-99.0
58,105,-99.0
58,106,-99.0
58,107,-99.0
58,108,-99.0
58,109,-99.0
58,110,-99.0
58,111,-99.0
58,112,-99.0
58,113,-99.0
58,114,-99.0
58,115,-99.0
58,116,-99.0
58,117,-99.0
58,118,-99.0
59,0,-99.0
59,1,-99.0
59,2,-99.0
59,3,-99.0
59,4,-99.0
59,5,-99.0
59,6,-99.0
59,7,-99.0
59,8,-99.0
59,9,-99.0
59,10,848.54
59,11,888.13
59,12,904.47
59,13,917.67
59,14,-99.0
59,15,-99.0
59,16,-99.0
59,17,-99.0
59,18,-99.0
59,19,930.44
59,20,887.62
59,21,778.31
59,22,645.65
59,23,520.36
59,24,437.1
59,25,388.3
59,26,370.01
59,27,400.36
59,28,428.97
59,29,453.58
59,30,479.73
59,31,522.8
59,32,585.21
59,33,657.05
59,34,729.73
59,35,830.32
59,36,875.99
59,37,934.74
59,38,982.94
59,39,1082.66
59,40,1154.67
59,41,1212.64
59,42,1232.98
59,43,1297.16
59,44,1319.13
59,45,1282.63
59,46,1253.09
59,47,1227.26
59,48,1182.48
59,49,1165.49
59,50,1216.28
59,51,1189.35
59,52,1182.54
59,53,1201.45
59,54,1221.92
59,55,1209.0
59,56,1255.11
59,57,1282.13
59,58,1326.42
59,59,1347.03
59,60,1389.9
59,61,1439.36
59,62,1491.22
59,63,1588.4
59,64,1628.43
59,65,1723.04
59,66,1789.34
59,67,1859.79
59,68,1879.47
59,69,1912.7
59,70,1948.5
59,71,1996.67
59,72,2074.16
59,73,2172.49
59,74,2253.12
59,75,2342.81
59,76,-99.0
59,77,-99.0
59,78,-99.0
59,79,-99.0
59,80,-99.0
59,81,-99.0
59,82,-99.0
59,83,-99.0
59,84,-99.0
59,85,-99.0
59,86,-99.0
59,87,-99.0
59,88,-99.0
59,89,-99.0
59,90,-99.0
59,91,-99.0
59,92,-99.0
59,93,-99.0
59,94,-99.0
59,95,-99.0
59,96,-99.0
59,97,-99.0
59,98,-99.0
59,99,-99.0
59,100,-99.0
59,101,-99.0
59,102,-99.0
59,103,-99.0
59,104,-99.0
59,105,-99.0
59,106,-99.0
59,107,-99.0
59,108,-99.0
59,109,-99.0
59,110,-99.0
59,111,-99.0
59,112,-99.0
59,113,-99.0
59,114,-99.0
59,115,-99.0
59,116,-99.0
59,117,-99.0
59,118,-99.0
60,0,-99.0
60,1,-99.0
60,2,-99.0
60,3,-99.0
60,4,-99.0
60,5,-99.0
60,6,-99.0
60,7,-99.0
60,8,-99.0
60,9,-99.0
60,10,-99.0
60,11,-99.0
60,12,-99.0
60,13,-99.0
60,14,-99.0
60,15,-99.0
60,16,-99.0
60,17,-99.0
60,18,-99.0
60,19,-99.0
60,20,898.47
60,21,749.37
60,22,623.91
60,23,485.74
60,24,454.07
60,25,429.52
60,26,409.93
60,27,424.3
60,28,472.53
60,29,486.1
60,30,493.13
60,31,544.03
60,32,624.99
60,33,681.67
60,34,761.04
60,35,846.16
60,36,908.64
60,37,984.11
60,38,1042.09
60,39,1106.72
60,40,1172.83
60,41,1202.18
60,42,1193.63
60,43,1248.33
60,44,1265.61
60,45,1287.93
60,46,1231.56
60,47,1184.65
60,48,1160.77
60,49,1106.16
60,50,1181.53
60,51,1170.9
60,52,1175.69
60,53,1187.08
60,54,1244.02
60,55,1280.87
60,56,1289.68
60,57,1334.6
60,58,1379.17
60,59,1423.43
60,60,1427.92
60,61,1490.59
60,62,1557.4
60,63,1641.38
60,64,1732.19
60,65,1822.39
60,66,1858.26
60,67,1919.86
60,68,2010.66
60,69,2027.3
60,70,2004.61
60,71,2022.46
60,72,2013.28
60,73,2070.65
60,74,2247.96
60,75,2349.21
60,76,-99.0
60,77,-99.0
60,78,-99.0
60,79,-99.0
60,80,-99.0
60,81,-99.0
60,82,-99.0
60,83,-99.0
60,84,-99.0
60,85,-99.0
60,86,-99.0
60,87,-99.0
60,88,-99.0
60,89,-99.0
60,90,-99.0
60,91,-99.0
60,92,-99.0
60,93,-99.0
60,94,-99.0
60,95,-99.0
60,96,-99.0
60,97,-99.0
60,98,-99.0
60,99,-99.0
60,100,-99.0
60,101,-99.0
60,102,-99.0
60,103,-99.0
60,104,-99.0
60,105,-99.0
60,106,-99.0
60,107,-99.0
60,108,-99.0
60,109,-99.0
60,110,-99.0
60,111,-99.0
60,112,-99.0
60,113,-99.0
60,114,-99.0
60,115,-99.0
60,116,-99.0
60,117,-99.0
60,118,-99.0
61,0,-99.0
61,1,-99.0
61,2,-99.0
61,3,-99.0
61,4,-99.0
61,5,-99.0
61,6,-99.0
61,7,-99.0
61,8,-99.0
61,9,-99.0
61,10,-99.0
61,11,-99.0
61,12,-99.0
61,13,-99.0
61,14,-99.0
61,15,-99.0
61,16,-99.0
61,17,-99.0
61,18,-99.0
61,19,935.56
61,20,838.77
61,21,693.15
61,22,582.06
61,23,518.25
61,24,474.51
61,25,444.72
61,26,421.23
61,27,405.42
61,28,417.26
61,29,480.54
61,30,533.82
61,31,592.17
61,32,678.38
61,33,752.57
61,34,805.29
61,35,846.39
61,36,941.33
61,37,984.26
61,38,1055.86
61,39,1154.38
61,40,1201.12
61,41,1197.71
61,42,1244.21
61,43,1224.24
61,44,1242.92
61,45,1244.25
61,46,1195.18
61,47,1129.36
61,48,1102.95
61,49,1067.31
61,50,1117.35
61,51,1158.53
61,52,1154.91
61,53,1200.7
61,54,1267.08
61,55,1310.56
61,56,1356.33
61,57,1410.28
61,58,1497.41
61,59,1537.03
61,60,1538.13
61,61,1584.44
61,62,1625.64
61,63,1719.44
61,64,1826.49
61,65,1884.45
61,66,1950.88
61,67,2025.55
61,68,2083.11
61,69,2118.7
61,70,2120.04
61,71,2072.02
61,72,2081.54
61,73,2119.78
61,74,2270.03
61,75,-99.0
61,76,-99.0
61,77,-99.0
61,78,-99.0
61,79,-99.0
61,80,-99.0
61,81,-99.0
61,82,-99.0
61,83,-99.0
61,84,-99.0
61,85,-99.0
61,86,-99.0
61,87,-99.0
61,88,-99.0
61,89,-99.0
61,90,-99.0
61,91,-99.0
61,92,-99.0
61,93,-99.0
61,94,-99.0
61,95,-99.0
61,96,-99.0
61,97,-99.0
61,98,-99.0
61,99,-99.0
61,100,-99.0
61,101,-99.0
61,102,-99.0
61,103,-99.0
61,104,-99.0
61,105,-99.0
61,106,-99.0
61,107,-99.0
61,108,-99.0
61,109,-99.0
61,110,-99.0
61,111,-99.0
61,112,-99.0
61,113,-99.0
61,114,-99.0
61,115,-99.0
61,116,-99.0
61,117,-99.0
61,118,-99.0
62,0,-99.0
62,1,-99.0
62,2,-99.0
62,3,-99.0
62,4,-99.0
62,5,-99.0
62,6,-99.0
62,7,-99.0
62,8,-99.0
62,9,-99.0
62,10,-99.0
62,11,-99.0
62,12,-99.0
62,13,-99.0
62,14,-99.0
62,15,-99.0
62,16,-99.0
62,17,-99.0
62,18,-99.0
62,19,900.56
62,20,799.07
62,21,666.91
62,22,566.88
62,23,531.59
62,24,492.17
62,25,458.89
62,26,463.97
62,27,436.75
62,28,444.37
62,29,501.6
62,30,561.59
62,31,639.04
62,32,719.19
62,33,770.77
62,34,844.34
62,35,886.75
62,36,981.56
62,37,1035.45
62,38,1094.34
62,39,1135.12
62,40,1205.27
62,41,1263.89
62,42,1235.51
62,43,1216.14
62,44,1254.46
62,45,1212.52
62,46,1170.76
62,47,1124.35
62,48,1093.95
62,49,1055.72
62,50,1114.8
62,51,1181.3
62,52,1171.06
62,53,1227.39
62,54,1281.87
62,55,1341.26
62,56,1390.32
62,57,1458.26
62,58,1500.83
62,59,1567.38
62,60,1604.84
62,61,1634.83
62,62,1731.77
62,63,1852.08
62,64,1944.82
62,65,2055.61
62,66,2096.38
62,67,2181.51
62,68,2248.06
62,69,2268.22
62,70,2210.96
62,71,2190.93
62,72,2258.56
62,73,2256.7
62,74,-99.0
62,75,-99.0
62,76,-99.0
62,77,-99.0
62,78,-99.0
62,79,-99.0
62,80,-99.0
62,81,-99.0
62,82,-99.0
62,83,-99.0
62,84,-99.0
62,85,-99.0
62,86,-99.0
62,87,-99.0
62,88,-99.0
62,89,-99.0
62,90,-99.0
62,91,-99.0
62,92,-99.0
62,93,-99.0
62,94,-99.0
62,95,-99.0
62,96,-99.0
62,97,-99.0
62,98,-99.0
62,99,-99.0
62,100,-99.0
62,101,-99.0
62,102,-99.0
62,103,-99.0
62,104,-99.0
62,105,-99.0
62,106,-99.0
62,107,-99.0
62,108,-99.0
62,109,-99.0
62,110,-99.0
62,111,-99.0
62,112,-99.0
62,113,-99.0
62,114,-99.0
62,115,-99.0
62,116,-99.0
62,117,-99.0
62,118,-99.0
63,0,-99.0
63,1,-99.0
63,2,-99.0
63,3,-99.0
63,4,-99.0
63,5,-99.0
63,6,-99.0
63,7,-99.0
63,8,-99.0
63,9,-99.0
63,10,-99.0
63,11,-99.0
63,12,-99.0
63,13,-99.0
63,14,-99.0
63,15,-99.0
63,16,-99.0
63,17,-99.0
63,18,-99.0
63,19,814.75
63,20,737.61
63,21,649.04
63,22,546.76
63,23,522.67
63,24,489.51
63,25,475.09
63,26,440.73
63,27,445.87
63,28,485.42
63,29,523.63
63,30,602.33
63,31,645.26
63,32,733.08
63,33,793.58
63,34,862.68
63,35,931.37
63,36,992.27
63,37,1070.09
63,38,1108.61
63,39,1151.32
63,40,1174.87
63,41,1220.13
63,42,1217.23
63,43,1200.85
63,44,1222.31
63,45,1169.48
63,46,1141.48
63,47,1132.22
63,48,1096.07
63,49,1049.82
63,50,1091.44
63,51,1141.9
63,52,1191.32
63,53,1271.62
63,54,1323.57
63,55,1334.22
63,56,1399.38
63,57,1462.47
63,58,1509.88
63,59,1523.43
63,60,1613.21
63,61,1686.3
63,62,1810.17
63,63,1944.09
63,64,2078.71
63,65,2179.2
63,66,2215.2
63,67,2261.87
63,68,2283.78
63,69,2301.43
63,70,2269.72
63,71,2293.77
63,72,2327.17
63,73,-99.0
63,74,-99.0
63,75,-99.0
63,76,-99.0
63,77,-99.0
63,78,-99.0
63,79,-99.0
63,80,-99.0
63,81,-99.0
63,82,-99.0
63,83,-99.0
63,84,-99.0
63,85,-99.0
63,86,-99.0
63,87,-99.0
63,88,-99.0
63,89,-99.0
63,90,-99.0
63,91,-99.0
63,92,-99.0
63,93,-99.0
63,94,-99.0
63,95,-99.0
63,96,-99.0
63,97,-99.0
63,98,-99.0
63,99,-99.0
63,100,-99.0
63,101,-99.0
63,102,-99.0
63,103,-99.0
63,104,-99.0
63,105,-99.0
63,106,-99.0
63,107,-99.0
63,108,-99.0
63,109,-99.0
63,110,-99.0
63,111,-99.0
63,112,-99.0
63,113,-99.0
63,114,-99.0
63,115,-99.0
63,116,-99.0
63,117,-99.0
63,118,-99.0
64,0,-99.0
64,1,-99.0
64,2,-99.0
64,3,-99.0
64,4,-99.0
64,5,-99.0
64,6,-99.0
64,7,-99.0
64,8,-99.0
64,9,-99.0
64,10,-99.0
64,11,-99.0
64,12,-99.0
64,13,-99.0
64,14,-99.0
64,15,-99.0
64,16,-99.0
64,17,-99.0
64,18,-99.0
64,19,747.63
64,20,667.33
64,21,597.85
64,22,540.08
64,23,529.4
64,24,500.72
64,25,470.17
64,26,461.47
64,27,491.19
64,28,539.4
64,29,623.24
64,30,693.14
64,31,756.57
64,32,783.4
64,33,874.66
64,34,919.45
64,35,977.14
64,36,1017.31
64,37,1069.76
64,38,1104.81
64,39,1110.24
64,40,1138.39
64,41,1175.37
64,42,1208.3
64,43,1192.03
64,44,1204.9
64,45,1197.17
64,46,1159.08
64,47,1149.52
64,48,1111.91
64,49,1046.28
64,50,1106.39
64,51,1144.28
64,52,1223.65
64,53,1274.86
64,54,1320.93
64,55,1347.44
64,56,1396.27
64,57,1453.11
64,58,1518.69
64,59,1566.88
64,60,1644.96
64,61,1722.23
64,62,1870.11
64,63,2046.56
64,64,2200.86
64,65,2229.72
64,66,2219.52
64,67,2202.21
64,68,2220.33
64,69,2214.94
64,70,-99.0
64,71,-99.0
64,72,-99.0
64,73,-99.0
64,74,-99.0
64,75,-99.0
64,76,-99.0
64,77,-99.0
64,78,-99.0
64,79,-99.0
64,80,-99.0
64,81,-99.0
64,82,-99.0
64,83,-99.0
64,84,-99.0
64,85,-99.0
64,86,-99.0
64,87,-99.0
64,88,-99.0
64,89,-99.0
64,90,-99.0
64,91,-99.0
64,92,-99.0
64,93,-99.0
64,94,-99.0
64,95,-99.0
64,96,-99.0
64,97,-99.0
64,98,-99.0
64,99,-99.0
64,100,-99.0
64,101,-99.0
64,102,-99.0
64,103,-99.0
64,104,-99.0
64,105,-99.0
64,106,-99.0
64,107,-99.0
64,108,-99.0
64,109,-99.0
64,110,-99.0
64,111,-99.0
64,112,-99.0
64,113,-99.0
64,114,-99.0
64,115,-99.0
64,116,-99.0
64,117,-99.0
64,118,-99.0
65,0,-99.0
65,1,-99.0
65,2,-99.0
65,3,-99.0
65,4,-99.0
65,5,-99.0
65,6,-99.0
65,7,-99.0
65,8,-99.0
65,9,-99.0
65,10,-99.0
65,11,-99.0
65,12,-99.0
65,13,-99.0
65,14,-99.0
65,15,-99.0
65,16,-99.0
65,17,-99.0
65,18,-99.0
65,19,657.02
65,20,605.1
65,21,596.43
65,22,529.8
65,23,481.41
65,24,481.21
65,25,463.39
65,26,497.13
65,27,547.11
65,28,612.17
65,29,701.51
65,30,775.53
65,31,807.7
65,32,857.81
65,33,899.52
65,34,989.94
65,35,1048.3
65,36,1070.26
65,37,1071.31
65,38,1106.8
65,39,1112.72
65,40,1137.94
65,41,1159.98
65,42,1162.24
65,43,1158.94
65,44,1187.75
65,45,1180.42
65,46,1134.2
65,47,1113.49
65,48,1104.56
65,49,1082.78
65,50,1123.3
65,51,1156.31
65,52,1195.59
65,53,1231.55
65,54,1264.36
65,55,1367.29
65,56,1431.8
65,57,1506.84
65,58,1521.63
65,59,1577.5
65,60,1741.69
65,61,1846.77
65,62,2003.52
65,63,2154.03
65,64,2206.75
65,65,2157.07
65,66,2131.42
65,67,2099.79
65,68,-99.0
65,69,-99.0
65,70,-99.0
65,71,-99.0
65,72,-99.0
65,73,-99.0
65,74,-99.0
65,75,-99.0
65,76,-99.0
65,77,-99.0
65,78,-99.0
65,79,-99.0
65,80,-99.0
65,81,-99.0
65,82,-99.0
65,83,-99.0
65,84,-99.0
65,85,-99.0
65,86,-99.0
65,87,-99.0
65,88,-99.0
65,89,-99.0
65,90,-99.0
65,91,-99.0
65,92,-99.0
65,93,-99.0
65,94,-99.0
65,95,-99.0
65,96,-99.0
65,97,-99.0
65,98,-99.0
65,99,-99.0
65,100,-99.0
65,101,-99.0
65,102,-99.0
65,103,-99.0
65,104,-99.0
65,105,-99.0
65,106,-99.0
65,107,-99.0
65,108,-99.0
65,109,-99.0
65,110,-99.0
65,111,-99.0
65,112,-99.0
65,113,-99.0
65,114,-99.0
65,115,-99.0
65,116,-99.0
65,117,-99.0
65,118,-99.0
66,0,-99.0
66,1,-99.0
66,2,-99.0
66,3,-99.0
66,4,-99.0
66,5,-99.0
66,6,-99.0
66,7,-99.0
66,8,-99.0
66,9,-99.0
66,10,-99.0
66,11,-99.0
66,12,-99.0
66,13,-99.0
66,14,-99.0
66,15,-99.0
66,16,-99.0
66,17,-99.0
66,18,-99.0
66,19,683.37
66,20,645.88
66,21,571.9
66,22,499.03
66,23,492.67
66,24,477.49
66,25,504.29
66,26,552.72
66,27,629.88
66,28,683.43
66,29,732.11
66,30,790.56
66,31,828.35
66,32,859.97
66,33,954.19
66,34,1034.21
66,35,1061.55
66,36,1061.82
66,37,1057.4
66,38,1076.33
66,39,1125.19
66,40,1178.04
66,41,1144.59
66,42,1165.06
66,43,1186.95
66,44,1191.3
66,45,1178.59
66,46,1129.13
66,47,1106.94
66,48,1076.32
66,49,1060.43
66,50,1143.06
66,51,1174.71
66,52,1210.09
66,53,1198.33
66,54,1261.11
66,55,1395.31
66,56,1520.75
66,57,1588.33
66,58,1619.46
66,59,1648.56
66,60,1799.52
66,61,1993.75
66,62,2125.55
66,63,2210.6
66,64,2229.55
66,65,2161.53
66,66,2104.61
66,67,-99.0
66,68,-99.0
66,69,-99.0
66,70,-99.0
66,71,-99.0
66,72,-99.0
66,73,-99.0
66,74,-99.0
66,75,-99.0
66,76,-99.0
66,77,-99.0
66,78,-99.0
66,79,-99.0
66,80,-99.0
66,81,-99.0
66,82,-99.0
66,83,-99.0
66,84,-99.0
66,85,-99.0
66,86,-99.0
66,87,-99.0
66,88,-99.0
66,89,-99.0
66,90,-99.0
66,91,-99.0
66,92,-99.0
66,93,-99.0
66,94,-99.0
66,95,-99.0
66,96,-99.0
66,97,-99.0
66,98,-99.0
66,99,-99.0
66,100,-99.0
66,101,-99.0
66,102,-99.0
66,103,-99.0
66,104,-99.0
66,105,-99.0
66,106,-99.0
66,107,-99.0
66,108,-99.0
66,109,-99.0
66,110,-99.0
66,111,-99.0
66,112,-99.0
66,113,-99.0
66,114,-99.0
66,115,-99.0
66,116,-99.0
66,117,-99.0
66,118,-99.0
67,0,-99.0
67,1,-99.0
67,2,-99.0
67,3,-99.0
67,4,-99.0
67,5,-99.0
67,6,-99.0
67,7,-99.0
67,8,-99.0
67,9,-99.0
67,10,-99.0
67,11,-99.0
67,12,-99.0
67,13,-99.0
67,14,-99.0
67,15,-99.0
67,16,-99.0
67,17,-99.0
67,18,-99.0
67,19,-99.0
67,20,621.21
67,21,548.66
67,22,505.83
67,23,491.21
67,24,487.18
67,25,518.36
67,26,584.27
67,27,630.1
67,28,691.95
67,29,731.26
67,30,760.67
67,31,802.55
67,32,876.84
67,33,933.67
67,34,1013.75
67,35,1048.96
67,36,1032.11
67,37,1024.43
67,38,1050.19
67,39,1103.63
67,40,1134.87
67,41,1132.24
67,42,1175.98
67,43,1168.95
67,44,1168.59
67,45,1141.41
67,46,1098.5
67,47,1091.64
67,48,1085.71
67,49,1086.86
67,50,1174.59
67,51,1162.54
67,52,1196.51
67,53,1214.21
67,54,1322.01
67,55,1453.95
67,56,1584.98
67,57,1638.9
67,58,1677.12
67,59,1792.79
67,60,1948.19
67,61,2069.9
67,62,2227.5
67,63,2258.1
67,64,2237.07
67,65,2157.9
67,66,-99.0
67,67,-99.0
67,68,-99.0
67,69,-99.0
67,70,-99.0
67,71,-99.0
67,72,-99.0
67,73,-99.0
67,74,-99.0
67,75,-99.0
67,76,-99.0
67,77,-99.0
67,78,-99.0
67,79,-99.0
67,80,-99.0
67,81,-99.0
67,82,-99.0
67,83,-99.0
67,84,-99.0
67,85,-99.0
67,86,-99.0
67,87,-99.0
67,88,-99.0
67,89,-99.0
67,90,-99.0
67,91,-99.0
67,92,-99.0
67,93,-99.0
67,94,-99.0
67,95,-99.0
67,96,-99.0
67,97,-99.0
67,98,-99.0
67,99,-99.0
67,100,-99.0
67,101,-99.0
67,102,-99.0
67,103,-99.0
67,104,-99.0
67,105,-99.0
67,106,-99.0
67,107,-99.0
67,108,-99.0
67,109,-99.0
67,110,-99.0
67,111,-99.0
67,112,-99.0
67,113,-99.0
67,114,-99.0
67,115,-99.0
67,116,-99.0
67,117,-99.0
67,118,-99.0
68,0,-99.0
68,1,-99.0
68,2,-99.0
68,3,-99.0
68,4,-99.0
68,5,-99.0
68,6,-99.0
68,7,-99.0
68,8,-99.0
68,9,-99.0
68,10,-99.0
68,11,-99.0
68,12,-99.0
68,13,-99.0
68,14,-99.0
68,15,-99.0
68,16,-99.0
68,17,-99.0
68,18,-99.0
68,19,-99.0
68,20,669.27
68,21,598.55
68,22,564.1
68,23,525.33
68,24,505.91
68,25,548.32
68,26,632.53
68,27,676.18
68,28,704.83
68,29,730.01
68,30,788.02
68,31,810.73
68,32,852.52
68,33,923.39
68,34,965.88
68,35,981.51
68,36,986.27
68,37,998.31
68,38,1011.44
68,39,1055.38
68,40,1037.59
68,41,1041.31
68,42,1065.5
68,43,1076.55
68,44,1081.71
68,45,1090.28
68,46,1105.2
68,47,1096.26
68,48,1101.97
68,49,1103.07
68,50,1169.96
68,51,1202.05
68,52,1223.64
68,53,1257.65
68,54,1317.59
68,55,1496.1
68,56,1605.96
68,57,1664.76
68,58,1796.58
68,59,1958.28
68,60,2167.35
68,61,2276.52
68,62,2290.22
68,63,2298.68
68,64,2182.78
68,65,2079.57
68,66,-99.0
68,67,-99.0
68,68,-99.0
68,69,-99.0
68,70,-99.0
68,71,-99.0
68,72,-99.0
68,73,-99.0
68,74,-99.0
68,75,-99.0
68,76,-99.0
68,77,-99.0
68,78,-99.0
68,79,-99.0
68,80,-99.0
68,81,-99.0
68,82,-99.0
68,83,-99.0
68,84,-99.0
68,85,-99.0
68,86,-99.0
68,87,-99.0
68,88,-99.0
68,89,-99.0
68,90,-99.0
68,91,-99.0
68,92,-99.0
68,93,-99.0
68,94,-99.0
68,95,-99.0
68,96,-99.0
68,97,-99.0
68,98,-99.0
68,99,-99.0
68,100,-99.0
68,101,-99.0
68,102,-99.0
68,103,-99.0
68,104,-99.0
68,105,-99.0
68,106,-99.0
68,107,-99.0
68,108,-99.0
68,109,-99.0
68,110,-99.0
68,111,-99.0
68,112,-99.0
68,113,-99.0
68,114,-99.0
68,115,-99.0
68,116,-99.0
68,117,-99.0
68,118,-99.0
69,0,-99.0
69,1,-99.0
69,2,-99.0
69,3,-99.0
69,4,-99.0
69,5,-99.0
69,6,-99.0
69,7,-99.0
69,8,-99.0
69,9,-99.0
69,10,-99.0
69,11,-99.0
69,12,-99.0
69,13,-99.0
69,14,-99.0
69,15,-99.0
69,16,-99.0
69,17,-99.0
69,18,-99.0
69,19,-99.0
69,20,677.22
69,21,625.96
69,22,606.66
